Subject,Gender,Condition,SegmentType,AlphaPower,BetaPower,BetaAlphaRatio,AlphaLateralization,AttentionEngagement,NormAlphaLateralization,NormAttentionEngagement
WH,F,漫,中段,5.401257208075121,1.043189330739853,0.1931382436630195,0.2912421862702317,0.1931382436630195,-1.1830693041895395,1.3614766952876338
WH,F,漫,后段,5.072120795367425,1.1112176474837836,0.21908343517739245,0.8193494410843059,0.21908343517739245,-3.7775852802844474,1.2352788665516599
WJF,M,长,前段,5.51351949076752,1.0157880472316525,0.18423586765814587,0.8093862574359836,0.18423586765814587,0.5583834313929729,5.2800633273553705
WJF,M,长,中段,22.73801818485371,7.633006217288203,0.33569355760181047,-1.3445035483983538,0.33569355760181047,-0.8561529833341858,8.140856515107016
WJF,M,长,后段,6.9420756159729065,1.7253666214356786,0.2485375724611543,1.5348096424216537,0.2485375724611543,1.267991795439936,7.243126646690677
WJF,M,短,前段,4.790308341081998,0.6826805191558961,0.14251285523756024,1.1786010850124473,0.14251285523756024,0.8130991996053046,4.084312735524365
WJF,M,短,中段,2.898422228068376,0.6711034374114934,0.23154095042210032,0.2611494033848265,0.23154095042210032,0.16629471976493274,5.615066515496514
WJF,M,短,后段,4.182237426970519,0.7518311680047755,0.1797676916084074,1.0677553564335636,0.1797676916084074,0.8821322163174479,5.238967068073537
WJF,M,漫,前段,3.1615214349723315,0.5193449856078135,0.16427058816141116,0.4816576404074109,0.16427058816141116,0.3322883771949941,4.707873224358083
WJF,M,漫,中段,3.2913835064623647,0.47583690720830857,0.14457048419731136,0.26756312265008253,0.14457048419731136,0.1703788479844218,3.5059581618956597
WJF,M,漫,后段,2.3324216039885903,0.39215268655347607,0.1681311328461672,0.4511804543904332,0.1681311328461672,0.37274532203698657,4.899843015271672
WQX,F,漫,前段,7.4620038289223585,0.4534410384265636,0.06076665850385234,0.7405717218655559,0.06076665850385234,-0.16770014241122475,1.4508901256383988
WQX,F,漫,中段,6.949575237258503,0.4552398017075456,0.06550613327659008,0.7228290216626574,0.06550613327659008,-0.44244913922283924,1.1358520924193058
WQX,F,漫,后段,6.568469183715289,0.3978946011078439,0.060576458529228404,1.821742115520804,0.060576458529228404,-2.465508852847028,1.5466154750753502
WQX,F,短,前段,26.20167183232029,2.1015182985725587,0.08020550413810974,-17.319862837233934,0.08020550413810974,3.9220285876299013,1.915020125196712
WQX,F,短,中段,12.745652235894667,1.2045082507452667,0.09450346113736702,-5.253102358170454,0.09450346113736702,3.215463888369852,1.6386550190729343
WQX,F,短,后段,5.8129550752344175,0.46392771723090104,0.07980927277546393,0.3627046359157795,0.07980927277546393,-0.49087710230784326,2.0376604926398065
WQX,F,长,前段,7.315019710504407,0.5060022385313494,0.06917305196112151,0.7909192392920019,0.06917305196112151,-0.1791011797357358,1.6516046878618567
WQX,F,长,中段,7.478646132023203,0.5086447910850777,0.06801295075415925,1.391124978785272,0.06801295075415925,-0.8515181750715419,1.1793193791417202
WQX,F,长,后段,7.562729857335846,0.49979589330298413,0.06608670450104498,1.9393861467563465,0.06608670450104498,-2.624725900103424,1.6873010136228228
WWZ,F,短,前段,5.616769435281702,0.5381224366951195,0.09580639598893036,2.3896281747422723,0.09580639598893036,16.229752923774935,2.873360017899917
WWZ,F,短,中段,5.101629464706487,0.4463345239419311,0.08748862045542741,1.2780622291134218,0.08748862045542741,-8.26375791981448,1.2287514271087834
WWZ,F,短,后段,7.349589677605332,0.5573796706207926,0.07583820254879861,0.6661362304178482,0.07583820254879861,20.344670130161425,0.777068592834102
WWZ,F,漫,前段,4.5752658308502365,0.5717685976340754,0.12496948128756527,0.39872322668908744,0.12496948128756527,2.708027768726876,3.74799936145047
WWZ,F,漫,中段,3.7898342567726275,0.5072376120088505,0.13384163465787216,0.462550977878863,0.13384163465787216,-2.990784970944609,1.879765605359143
WWZ,F,漫,后段,5.567386424238704,0.5957593899154319,0.10700880889490211,0.16388277120865524,0.10700880889490211,5.005193784708866,1.0964551077711715
WWZ,F,长,前段,4.017080400179267,0.5342635945810565,0.13299798394804704,2.539798323577285,0.13299798394804704,17.24967076617384,3.988784731885413
WWZ,F,长,中段,4.150436945850136,0.5511269308045049,0.13278768910236205,1.4797943993669573,0.13278768910236205,-9.568127755366575,1.864963256222917
WWZ,F,长,后段,4.001632972257875,0.5656109555480536,0.14134503575646876,2.4613477891345665,0.14134503575646876,75.17277481534681,1.4482778381870411
WYX,F,长,前段,10.631141981744657,0.8423544471965789,0.07923461549502717,2.9468606727400743,0.07923461549502717,-2.136720214498332,4.1629035407419535
WYX,F,长,中段,13.331275754219655,0.8659486782120694,0.06495617480104833,5.519771835926251,0.06495617480104833,-2.046322328387165,2.8172902827709096
WYX,F,长,后段,11.53197126795087,0.814128792439179,0.07059753909565909,5.7744076183203905,0.07059753909565909,-1.949107715084365,2.9089911262447674
WYX,F,短,前段,11.457069914186585,1.1849293586112613,0.10342342042829258,-2.342907126620398,0.10342342042829258,1.69880342985037,5.433757965590229
WYX,F,短,中段,6.195281751311706,0.7031866772691684,0.1135035831292556,-1.1259161489664535,0.1135035831292556,0.4174062667818806,4.92289674983403
WYX,F,短,后段,9.04907697648964,1.0791089869339414,0.11925072465816887,-1.7572400996315958,0.11925072465816887,0.5931431346448331,4.913759095183552
WYX,F,漫,前段,7.763061535065712,0.8187753230298185,0.10547067279209552,-1.569503730141939,0.10547067279209552,1.1380213452054904,5.541318456176599
WYX,F,漫,中段,6.417024989024773,0.5962783450146918,0.09292130637398549,-0.060028765258943295,0.09292130637398549,0.022254217447064895,4.030198734941253
WYX,F,漫,后段,6.45060996235178,0.5909968447582359,0.0916187536074137,-0.8685144833278722,0.0916187536074137,0.29316050961592177,3.775176084827012
WZM,M,短,前段,9.252299644069366,1.0281610683372766,0.11112492114285533,-0.8125311480038881,0.11112492114285533,31.46140080638464,1.2185042650384679
WZM,M,短,中段,6.478368288061115,0.6184047682144579,0.0954568713473895,-1.2070682058826625,0.0954568713473895,5.664534524275806,1.2669464012107827
WZM,M,短,后段,7.671522654705622,0.5894537085480916,0.07683659881868793,-0.874399074593371,0.07683659881868793,5.486702594342898,1.1058563697830368
WZM,M,漫,前段,7.376194858257753,0.8178557452259136,0.11087773044801179,-0.2716594766739018,0.11087773044801179,10.518720050901265,1.2157937756824622
WZM,M,漫,中段,7.377006076634773,0.8201658587580233,0.11117868824261086,-0.1356107510608684,0.11117868824261086,0.6363946772051204,1.4756134050077838
WZM,M,漫,后段,5.791436132800902,0.6796046851785075,0.11734648705343341,0.06602091930058762,0.11734648705343341,-0.41426982225008796,1.6888873554374482
WZM,M,长,前段,3.613108222195435,0.44593276971481377,0.12342081728286881,-0.25780286342167,0.12342081728286881,9.982188664481802,1.3533309243961449
WZM,M,长,中段,2.862281768968539,0.4216166130765366,0.14730087640130263,-0.14331344304121663,0.14730087640130263,0.6725419010652992,1.9550432841305176
WZM,M,长,后段,3.6106539234821726,0.38997895535973515,0.10800784667383274,-0.2528490062424318,0.10800784667383274,1.5865836765352537,1.5544827213481172
XBN,F,漫,前段,9.10785763069066,0.7740903260964269,0.0849914829024097,-1.16822121079327,0.0849914829024097,1.282883288592421,2.3221453605485536
XBN,F,漫,中段,4.683106643598644,0.5199250114877159,0.11102139051187385,0.09425187594202367,0.11102139051187385,-0.14237083363896635,1.8643566981706423
XBN,F,漫,后段,5.147835403697405,0.5432458722283221,0.10552899026999556,-0.6110079899669927,0.10552899026999556,0.46755062352925725,2.9668536121582516
XBN,F,短,前段,6.987630526947325,0.6124106413006447,0.08764210399203627,-0.6065429635240243,0.08764210399203627,0.6660757607627371,2.3945658814719977
XBN,F,短,中段,5.161641532736968,0.5640359743679125,0.1092745342330721,-0.29357009913119914,0.1092745342330721,0.44344814707446584,1.8350221421079782
XBN,F,短,后段,3.3081113477505957,0.3596730870590479,0.10872460121501457,-0.08987890840030399,0.10872460121501457,0.0687764159466413,3.056695368921253
XBN,F,长,前段,6.61901700422313,0.5285331202660073,0.07985069685253678,0.09806348699238399,0.07985069685253678,-0.10768851611434416,2.1816883162939855
XBN,F,长,中段,5.3349691075119186,0.5309577573753296,0.09952405471808881,0.9006670855457113,0.09952405471808881,-1.3604898843519821,1.671284580271275
XBN,F,长,后段,6.651505421753344,0.6039432776272818,0.09079798321326209,0.07724858972814985,0.09079798321326209,-0.05911154499976891,2.552704463330238
YXT,F,短,前段,5.624415489520959,0.5581396570905848,0.09923513974571649,-0.5005199353881382,0.09923513974571649,0.7349747400173355,2.515509703855478
YXT,F,短,中段,4.101241882623674,0.4186797900149656,0.10208610025876479,-0.12588866279947597,0.10208610025876479,0.20247884020963208,2.724132899790222
YXT,F,短,后段,3.400114132817471,0.41652718766838664,0.1225038841043949,-0.10856685834662727,0.1225038841043949,0.13617039977928883,3.39697605212943
YXT,F,长,前段,11.265285569006528,0.6542163902257112,0.05807366233356886,-1.1988209276916866,0.05807366233356886,1.76037563613579,1.4721081817675843
YXT,F,长,中段,8.350765848769516,0.43079845939231004,0.05158789830705026,-1.2307886836301716,0.05158789830705026,1.9795957766390246,1.3766055383940698
YXT,F,长,后段,9.784387964193211,0.4417989362398999,0.0451534564917806,-1.3347257710116462,0.0451534564917806,1.6740849334894807,1.2520844665034099
YXT,F,漫,前段,9.60734958141654,0.7249046665780878,0.07545313725028473,0.6531192960123118,0.07545313725028473,-0.9590550762272998,1.9126601668097454
YXT,F,漫,中段,5.9669795870584235,0.648715902258893,0.10871763390407277,1.0717791621771005,0.10871763390407277,-1.7238454749824685,2.9010931219307303
YXT,F,漫,后段,7.309391498771506,0.6713067564297683,0.09184167471978964,1.3234193167674828,0.09184167471978964,-1.6599037697535053,2.5467271661747555
YY,F,短,前段,5.6287358895789135,0.6224051177549372,0.11057635852257042,-0.4260314926397859,0.11057635852257042,5.059869893160338,0.6808937714122796
YY,F,短,中段,7.129683630013422,0.7998062781636098,0.11217977117479815,39.733722274697755,0.11217977117479815,278.85414240245774,0.7605460378540863
YY,F,短,后段,6.333325044937178,0.6453546165752758,0.10189823070760728,-0.08723226518208804,0.10189823070760728,1.3100000559179439,0.6569156076959511
YY,F,漫,前段,6.5204735938499585,0.6083619310487881,0.09330026757912012,-0.5552171720177732,0.09330026757912012,6.5941760207705356,0.5745131410956613
YY,F,漫,中段,4.982966426089614,0.49026627543023904,0.09838843642680849,-0.22281279806123955,0.09838843642680849,-1.5637163639014129,0.6670448219979844
YY,F,漫,后段,3.8833195949830355,0.5215951383373639,0.1343168198185971,0.2208172077353341,0.1343168198185971,-3.3160958720619083,0.8659111615795118
YY,F,长,前段,7.538380746621828,0.7550326438340388,0.10015846495580516,0.8080949434138729,0.10015846495580516,-9.597542307634361,0.6167437222008233
YY,F,长,中段,3.798589283395713,0.6300284058148675,0.16585852241747484,1.223234224305826,0.16585852241747484,8.584746433216758,1.1244722711404713
YY,F,长,后段,4.005602110673661,0.6613662663114674,0.1651103249993642,1.2169770550851675,0.1651103249993642,-18.275806628254102,1.0644301547792814
YYH,F,漫,前段,4.913016732487926,0.9171347182570466,0.18667445445328543,-1.0662047730586575,0.18667445445328543,5.670344326909851,2.5333263235018264
YYH,F,漫,中段,3.7563233403774015,0.8177487208513078,0.21769923586214698,-0.15865863695020677,0.21769923586214698,0.5406486894627525,2.839625819041668
YYH,F,漫,后段,4.7892879283257805,0.9984157537908223,0.20846851739395095,-0.5465788775295879,0.20846851739395095,12.333929338041584,3.4598240149906516
YYH,F,短,前段,9.734574818093703,0.8584281934937499,0.08818342963456248,-2.2090845106306958,0.08818342963456248,11.748465340841289,1.1967218773675996
YYH,F,短,中段,6.690928489817132,0.7427407705483235,0.11100713027776257,-1.4720941023938448,0.11100713027776257,5.016340506409739,1.4479550742845129
YYH,F,短,后段,5.482516203365377,0.7030471000233585,0.12823438617323216,-0.620081004791257,0.12823438617323216,13.99255553292613,2.128227390763837
YYH,F,长,前段,30.958200877994454,3.145697750428711,0.10161112923925496,-1.3727003767712276,0.10161112923925496,7.30036479919559,1.3789468367080062
YYH,F,长,中段,4.553398353588063,0.6893926765312712,0.15140179334145715,-0.1445499996443509,0.15140179334145715,0.492571784125981,1.9748550780116305
YYH,F,长,后段,4.331587871332828,0.8550221957790385,0.19739232382603114,0.3215491929146195,0.19739232382603114,-7.255979305381278,3.2759992294545413
YYX,F,短,前段,12.578691777457419,3.8301895700479758,0.30449824495359307,1.3214649112215575,0.30449824495359307,5.553113317164768,8.10564088120263
YYX,F,短,中段,7.327355153454709,0.601314449456601,0.08206432428392564,0.7743418813463698,0.08206432428392564,14.11424248773284,3.055642223798083
YYX,F,短,后段,9.472773246313874,0.6072109468572259,0.06410065258275964,0.32954164376413075,0.06410065258275964,1.0815548689617576,1.4382079586150462
YYX,F,漫,前段,5.632905969970612,0.4659062086330875,0.08271151890638043,0.8124519842032223,0.08271151890638043,3.4141186002928454,2.2017528182998167
YYX,F,漫,中段,7.318957161916721,0.536588030884577,0.07331482054255567,0.7109702743979458,0.07331482054255567,12.959142590834379,2.7298568925631534
YYX,F,漫,后段,6.710330301044303,0.4668461249063448,0.06957125863591115,-0.1263398765574948,0.06957125863591115,-0.41464716590595274,1.560950377718066
YYX,F,长,前段,3.644856443003065,0.4091734942719489,0.1122605240207549,3.6258712248347074,0.1122605240207549,15.236782765833361,2.9883373974340652
YYX,F,长,中段,4.548014764675071,0.43053143388716475,0.09466359635222593,2.3187873349690644,0.09466359635222593,42.26547409050407,3.5247726048369863
YYX,F,长,后段,4.552044706697989,0.40976172248547515,0.0900170690069326,2.983024561296431,0.0900170690069326,9.790279315387197,2.0196871613720577
ZD,F,漫,前段,7.305115131536221,1.1907637204509691,0.16300410041594496,-0.19759938581638892,0.16300410041594496,4.984889555887846,0.8191932891307854
ZD,F,漫,中段,4.069578643735185,1.1865831117043577,0.2915739479641251,0.08220021748946138,0.2915739479641251,0.35287247956147455,9.186111272117378
ZD,F,漫,后段,5.58718002061822,1.7092529257984397,0.3059240832568182,-0.06954071200471645,0.3059240832568182,-38.903617200738104,10.923682553591934
ZD,F,短,前段,12.813845939631886,2.483098412126815,0.19378244625579985,-0.8646696211483356,0.19378244625579985,21.813238669481446,0.9738729217180475
ZD,F,短,中段,10.546483824419667,2.980085243556534,0.28256671068478284,-0.8169058761706154,0.28256671068478284,-3.506847194529884,8.902335974357984
ZD,F,短,后段,10.413707192927856,3.1402890287586454,0.30155342094612325,-1.3034144384205177,0.30155342094612325,-729.1776989972107,10.767618581371416
ZD,F,长,前段,27.821677899253892,4.6117882665171255,0.16576240596332983,-0.5737575524079546,0.16576240596332983,14.474326520770834,0.8330554274943236
ZD,F,长,中段,30.810706940386194,5.164193763545769,0.16761036264236523,-1.8262268843954743,0.16761036264236523,-7.839701993745661,5.2806070375744065
ZD,F,长,后段,16.747351351998837,4.461207823226607,0.26638288822274875,-0.5683477711745653,0.26638288822274875,-317.95452605041436,9.511778470253592
ZHR,M,长,前段,4.753736045935105,0.48005849775532683,0.10098551815173297,1.7159837921552565,0.10098551815173297,-2.6695463976304694,1.3435179001524802
ZHR,M,长,中段,5.481029234914805,0.4721646429060887,0.08614525167980204,1.2865924791641739,0.08614525167980204,-4.862709326309833,1.1598642323590467
ZHR,M,长,后段,5.66787168793239,0.42770652167483986,0.07546157450696718,1.3013212724208545,0.07546157450696718,-4.251721778505636,0.9650172659220156
ZHR,M,漫,前段,5.192286545813251,0.5580545678376848,0.10747761374758229,1.189025082709942,0.10747761374758229,-1.8497596776563314,1.4298891621132226
ZHR,M,漫,中段,6.89585665831095,0.5797482557119984,0.08407197023349963,1.3167383357247386,0.08407197023349963,-4.976646365598208,1.1319494611291936
ZHR,M,漫,后段,6.623284716554586,0.5585155627947354,0.08432606881578746,0.1613554659959835,0.08432606881578746,-0.5271861479523866,1.0783781402155834
ZHR,M,短,前段,5.949834959677043,0.5572612878177796,0.09365995722476776,1.3393294535821605,0.09365995722476776,-2.0835873476170637,1.2460581612298407
ZHR,M,短,中段,4.951743650075519,0.4451843447619813,0.08990456215462442,0.9937061516432504,0.08990456215462442,-3.7557379274797493,1.2104797877501456
ZHR,M,短,后段,5.879491500089933,0.4208028786019078,0.07157130486462497,2.6423826112142264,0.07157130486462497,-8.633283673557562,0.9152677424263738
ZJM,F,短,前段,9.509384131473139,0.705054001546489,0.07414297201571414,2.8103233460984125,0.07414297201571414,2.276357895555306,1.29939225444463
ZJM,F,短,中段,11.757888935316263,0.7638583675719718,0.06496560494610809,3.4345220090932447,0.06496560494610809,16.781044712669576,1.4479966594849736
ZJM,F,短,后段,9.997257226987706,0.7682030966779385,0.07684138551563581,0.6878675560932788,0.07684138551563581,468.7291943524519,1.4913614232497299
ZJM,F,长,前段,8.159503201504204,0.8381056101426663,0.10271527437946976,9.793627583991526,0.10271527437946976,7.932824352008446,1.8001359847505218
ZJM,F,长,中段,8.580835380375369,0.8680766298532224,0.10116458262776373,5.86827328260196,0.10116458262776373,28.67233230149151,2.2548235766404425
ZJM,F,长,后段,8.350325114691332,0.7890602701296474,0.09449455671389327,7.4826431850180555,0.09449455671389327,5098.849743197894,1.8339796405871474
ZJM,F,漫,前段,6.433371988663913,0.603518798948545,0.09381064860107431,1.6663773247240794,0.09381064860107431,1.3497632524656658,1.6440780139057234
ZJM,F,漫,中段,8.471847094390148,0.7107715927760648,0.08389806672109563,0.8563056980335428,0.08389806672109563,4.1839022048393835,1.869975973442724
ZJM,F,漫,后段,6.5834201310435985,0.6328656117779581,0.09613021790812502,2.476691364511539,0.09613021790812502,1687.675974340828,1.865725059936561
ZYH,M,长,前段,4.137944420599455,1.0786073850554825,0.2606626081505529,0.7897387872576047,0.2606626081505529,2.062113855481977,12.118826521479216
ZYH,M,长,中段,2.3145526887645573,0.8320363323912326,0.3594804025979422,0.4336751344807257,0.3594804025979422,0.7110034042638145,16.604941736570773
ZYH,M,长,后段,1.4225279455035493,0.8014159350910547,0.5633744754359591,0.7938240293334142,0.5633744754359591,-0.03288896240887486,2.1743893193444035
ZYH,M,短,前段,7.62514341351357,2.339468270039159,0.3068097402460738,103.60625636900981,0.3068097402460738,270.5298260897792,14.264316786835547
ZYH,M,短,中段,6.197892546967278,1.6330570746249842,0.26348586430787085,7.41127249160729,0.26348586430787085,12.15066198750148,12.170809294813095
ZYH,M,短,后段,16.457500736779323,4.184631732016739,0.2542689682319077,9.600503633928739,0.2542689682319077,-0.39775893832250103,0.9813716326717565
ZYH,M,漫,前段,14.330765409941645,5.297070522698696,0.3696292815611909,-11.109775169699844,0.3696292815611909,-29.009112479180786,17.184947132547006
ZYH,M,漫,中段,17.91729768825346,4.301244804985395,0.24006102258407427,17.10725413734566,0.24006102258407427,28.04706786757122,11.088780541086921
ZYH,M,漫,后段,17.358152208122668,4.010286331280993,0.23103186809275686,135.19920543809837,0.23103186809275686,-5.6014449311860846,0.8916861666839573
ZZY,M,长,前段,10.209177412608245,2.3280089239536457,0.22803099895967868,-2.5673287032514063,0.22803099895967868,3.6144236656819904,3.428404559989427
ZZY,M,长,中段,13.508210279749724,2.508318748641397,0.185688458847997,-1.8246452040222696,0.185688458847997,0.6500033889336391,1.8384876663983873
ZZY,M,长,后段,15.304980279493936,3.1860321621739836,0.20816963524237422,-2.70829057817509,0.20816963524237422,0.8684244725025546,2.0389674136597153
ZZY,M,漫,前段,7.88792279084137,0.897754947058958,0.1138138608685847,0.5404047560139675,0.1138138608685847,-0.7608109303301446,1.71117068017956
ZZY,M,漫,中段,7.227684006550642,1.258273420345256,0.17409081791689418,-0.29093376739165233,0.17409081791689418,0.10364093487486405,1.7236602832458148
ZZY,M,漫,后段,7.102131061669733,1.3065773621104264,0.18396976214111796,-0.02021148866322875,0.18396976214111796,0.006480896666812925,1.8019359531841685
ZZY,M,短,前段,9.357014730449974,1.6063419802229177,0.17167248599016255,-1.5343464674506135,0.17167248599016255,2.1601356212336897,2.5810645766519937
ZZY,M,短,中段,12.117672495774737,2.585726944476066,0.2133847853519455,-1.7833989456586181,0.2133847853519455,0.635310007635124,2.1127069420494076
ZZY,M,短,后段,9.148666536847546,1.5567617836362422,0.170162698286812,-0.8695008381838143,0.170162698286812,0.278809006989608,1.6666993551833558
